state,best,wins
202010001,1,-55
202010002,5,-44
202010010,1,-57
202010011,1,-14
202010012,5,-12
202010020,1,-67
202010021,1,-11
202010022,6,-9
202010100,1,-55
202010101,1,-9
202010102,5,-10
202010110,1,-14
202010111,-2,-1
202010112,5,-4
202010120,1,-11
202010121,1,-3
202010122,5,-4
202010200,3,-44
202010201,3,-10
202010202,7,-4
202010210,3,-12
202010211,3,-4
202010212,5,-3
202010220,8,-9
202010221,3,-4
202010222,-3,1
202011000,1,-55
202011001,1,-13
202011002,1,-13
202011010,1,-14
202011011,1,-5
202011012,1,-5
202011020,1,-13
202011021,1,-5
202011022,6,-4
202011100,1,-13
202011101,1,-3
202011102,1,-3
202011110,1,-5
202011111,-2,-1
202011112,1,-2
202011120,1,-3
202011121,1,-1
202011122,1,-1
202011200,3,-12
202011201,3,-4
202011202,7,-3
202011210,3,-4
202011211,3,-2
202011212,3,-2
202011220,8,-3
202011221,3,-2
202011222,-3,1
202012000,8,-50
202012001,1,-11
202012002,-3,1
202012010,8,-12
202012011,1,-5
202012012,-3,1
202012020,8,-14
202012021,1,-5
202012022,-3,1
202012100,8,-10
202012101,1,-3
202012102,-3,1
202012110,8,-4
202012111,-2,-1
202012112,-3,1
202012120,8,-4
202012121,1,-1
202012122,-3,1
202012200,8,-9
202012201,3,-4
202012202,-3,1
202012210,8,-3
202012211,3,-2
202012212,-3,1
202012220,8,-3
202012221,3,-2
202012222,-3,1
202020000,8,-143
202020001,6,-50
202020002,-3,1
202020010,8,-27
202020011,6,-12
202020012,-3,1
202020020,8,-27
202020021,6,-14
202020022,-3,1
202020100,8,-50
202020101,1,-9
202020102,-3,1
202020110,8,-12
202020111,-2,-1
202020112,-3,1
202020120,8,-14
202020121,1,-5
202020122,-3,1
202020200,-3,1
202020201,-3,1
202020202,-3,1
202020210,-3,1
202020211,-3,1
202020212,-3,1
202020220,-3,1
202020221,-3,1
202020222,-3,1
202021000,8,-33
202021001,6,-10
202021002,-3,1
202021010,8,-9
202021011,6,-4
202021012,-3,1
202021020,8,-9
202021021,6,-4
202021022,-3,1
202021100,8,-10
202021101,1,-3
202021102,-3,1
202021110,8,-4
202021111,-2,-1
202021112,-3,1
202021120,8,-4
202021121,1,-1
202021122,-3,1
202021200,-3,1
202021201,-3,1
202021202,-3,1
202021210,-3,1
202021211,-3,1
202021212,-3,1
202021220,-3,1
202021221,-3,1
202021222,-3,1
202022000,8,-16
202022001,6,-9
202022002,-3,1
202022010,8,-4
202022011,6,-3
202022012,-3,1
202022020,8,-4
202022021,6,-3
202022022,-3,1
202022100,8,-9
202022101,3,-4
202022102,-3,1
202022110,8,-3
202022111,-2,-1
202022112,-3,1
202022120,8,-3
202022121,3,-2
202022122,-3,1
202022200,-3,1
202022201,-3,1
202022202,-3,1
202022210,-3,1
202022211,-3,1
202022212,-3,1
202022220,-3,1
202022221,-3,1
202022222,-3,1
202100000,1,-297
202100001,1,-55
202100002,5,-27
202100010,1,-67
202100011,1,-17
202100012,5,-9
202100020,1,-61
202100021,1,-11
202100022,6,-4
202100100,1,-61
202100101,1,-9
202100102,5,-9
202100110,1,-17
202100111,-2,-1
202100112,5,-3
202100120,1,-15
202100121,1,-3
202100122,5,-3
202100200,4,-44
202100201,4,-10
202100202,7,-4
202100210,4,-14
202100211,4,-4
202100212,5,-3
202100220,8,-9
202100221,4,-4
202100222,-3,1
202101000,1,-61
202101001,1,-13
202101002,4,-12
202101010,1,-17
202101011,1,-5
202101012,4,-4
202101020,1,-17
202101021,1,-5
202101022,6,-3
202101100,1,-13
202101101,1,-3
202101102,4,-4
202101110,1,-5
202101111,-2,-1
202101112,4,-2
202101120,1,-5
202101121,1,-1
202101122,4,-2
202101200,4,-12
202101201,4,-4
202101202,7,-3
202101210,4,-4
202101211,4,-2
202101212,4,-2
202101220,8,-3
202101221,4,-2
202101222,-3,1
202102000,8,-50
202102001,1,-11
202102002,-3,1
202102010,8,-14
202102011,1,-5
202102012,-3,1
202102020,8,-14
202102021,1,-5
202102022,-3,1
202102100,8,-10
202102101,1,-3
202102102,-3,1
202102110,8,-4
202102111,-2,-1
202102112,-3,1
202102120,8,-4
202102121,1,-1
202102122,-3,1
202102200,8,-9
202102201,4,-4
202102202,-3,1
202102210,8,-3
202102211,4,-2
202102212,-3,1
202102220,8,-3
202102221,4,-2
202102222,-3,1
202110000,1,-55
202110001,1,-13
202110002,5,-12
202110010,1,-14
202110011,1,-5
202110012,5,-4
202110020,1,-13
202110021,1,-3
202110022,6,-3
202110100,1,-13
202110101,1,-3
202110102,5,-4
202110110,1,-5
202110111,-2,-1
202110112,5,-2
202110120,1,-5
202110121,1,-1
202110122,5,-2
202110200,1,-13
202110201,1,-3
202110202,7,-3
202110210,1,-5
202110211,1,-2
202110212,5,-2
202110220,8,-4
202110221,1,-1
202110222,-3,1
202111000,-2,-1
202111001,-2,-1
202111002,-2,-1
202111010,-2,-1
202111011,-2,-1
202111012,-2,-1
202111020,-2,-1
202111021,-2,-1
202111022,-2,-1
202111100,-2,-1
202111101,-2,-1
202111102,-2,-1
202111110,-2,-1
202111111,-2,-1
202111112,-2,-1
202111120,-2,-1
202111121,-2,-1
202111122,-2,-1
202111200,-2,-1
202111201,-2,-1
202111202,-2,-1
202111210,-2,-1
202111211,-2,-1
202111212,-2,-1
202111220,-2,-1
202111221,-2,-1
202111222,-2,-1
202112000,8,-10
202112001,1,-3
202112002,-3,1
202112010,8,-4
202112011,1,-2
202112012,-3,1
202112020,8,-4
202112021,1,-1
202112022,-3,1
202112100,8,-4
202112101,1,-1
202112102,-3,1
202112110,8,-2
202112111,-2,-1
202112112,-3,1
202112120,8,-2
202112121,1,-1
202112122,-3,1
202112200,8,-4
202112201,1,-1
202112202,-3,1
202112210,8,-2
202112211,1,-1
202112212,-3,1
202112220,8,-2
202112221,1,-1
202112222,-3,1
202120000,8,-33
202120001,6,-10
202120002,-3,1
202120010,8,-9
202120011,6,-4
202120012,-3,1
202120020,8,-9
202120021,6,-4
202120022,-3,1
202120100,8,-10
202120101,1,-3
202120102,-3,1
202120110,8,-4
202120111,-2,-1
202120112,-3,1
202120120,8,-4
202120121,1,-1
202120122,-3,1
202120200,-3,1
202120201,-3,1
202120202,-3,1
202120210,-3,1
202120211,-3,1
202120212,-3,1
202120220,-3,1
202120221,-3,1
202120222,-3,1
202121000,8,-9
202121001,6,-4
202121002,-3,1
202121010,8,-3
202121011,6,-2
202121012,-3,1
202121020,8,-3
202121021,6,-2
202121022,-3,1
202121100,8,-4
202121101,1,-1
202121102,-3,1
202121110,8,-2
202121111,-2,-1
202121112,-3,1
202121120,8,-2
202121121,1,-1
202121122,-3,1
202121200,-3,1
202121201,-3,1
202121202,-3,1
202121210,-3,1
202121211,-3,1
202121212,-3,1
202121220,-3,1
202121221,-3,1
202121222,-3,1
202122000,8,-9
202122001,6,-4
202122002,-3,1
202122010,8,-3
202122011,6,-2
202122012,-3,1
202122020,8,-3
202122021,6,-2
202122022,-3,1
202122100,8,-4
202122101,1,-1
202122102,-3,1
202122110,8,-2
202122111,-2,-1
202122112,-3,1
202122120,8,-2
202122121,1,-1
202122122,-3,1
202122200,-3,1
202122201,-3,1
202122202,-3,1
202122210,-3,1
202122211,-3,1
202122212,-3,1
202122220,-3,1
202122221,-3,1
202122222,-3,1
202200000,6,-202
202200001,6,-50
202200002,6,-16
202200010,6,-38
202200011,6,-12
202200012,6,-4
202200020,6,-38
202200021,6,-14
202200022,6,-4
202200100,1,-67
202200101,1,-9
202200102,5,-9
202200110,1,-17
202200111,-2,-1
202200112,5,-3
202200120,1,-19
202200121,1,-5
202200122,5,-3
202200200,-3,1
202200201,-3,1
202200202,-3,1
202200210,-3,1
202200211,-3,1
202200212,-3,1
202200220,-3,1
202200221,-3,1
202200222,-3,1
202201000,6,-50
202201001,6,-10
202201002,6,-9
202201010,6,-14
202201011,6,-4
202201012,6,-3
202201020,6,-14
202201021,6,-4
202201022,6,-3
202201100,1,-11
202201101,1,-3
202201102,4,-4
202201110,1,-5
202201111,-2,-1
202201112,4,-2
202201120,1,-5
202201121,1,-1
202201122,4,-2
202201200,-3,1
202201201,-3,1
202201202,-3,1
202201210,-3,1
202201211,-3,1
202201212,-3,1
202201220,-3,1
202201221,-3,1
202201222,-3,1
202202000,8,-16
202202001,6,-9
202202002,-3,1
202202010,8,-4
202202011,6,-3
202202012,-3,1
202202020,8,-4
202202021,6,-3
202202022,-3,1
202202100,8,-9
202202101,4,-4
202202102,-3,1
202202110,8,-3
202202111,-2,-1
202202112,-3,1
202202120,8,-3
202202121,4,-2
202202122,-3,1
202202200,-3,1
202202201,-3,1
202202202,-3,1
202202210,-3,1
202202211,-3,1
202202212,-3,1
202202220,-3,1
202202221,-3,1
202202222,-3,1
202210000,6,-50
202210001,6,-10
202210002,6,-9
202210010,6,-12
202210011,6,-4
202210012,6,-3
202210020,6,-14
202210021,6,-4
202210022,6,-3
202210100,1,-11
202210101,1,-3
202210102,5,-4
202210110,1,-5
202210111,-2,-1
202210112,5,-2
202210120,1,-5
202210121,1,-1
202210122,5,-2
202210200,-3,1
202210201,-3,1
202210202,-3,1
202210210,-3,1
202210211,-3,1
202210212,-3,1
202210220,-3,1
202210221,-3,1
202210222,-3,1
202211000,6,-10
202211001,6,-4
202211002,6,-4
202211010,6,-4
202211011,6,-2
202211012,6,-2
202211020,6,-4
202211021,6,-2
202211022,6,-2
202211100,1,-3
202211101,1,-1
202211102,1,-1
202211110,1,-2
202211111,-2,-1
202211112,1,-1
202211120,1,-1
202211121,1,-1
202211122,1,-1
202211200,-3,1
202211201,-3,1
202211202,-3,1
202211210,-3,1
202211211,-3,1
202211212,-3,1
202211220,-3,1
202211221,-3,1
202211222,-3,1
202212000,8,-9
202212001,6,-4
202212002,-3,1
202212010,8,-3
202212011,6,-2
202212012,-3,1
202212020,8,-3
202212021,6,-2
202212022,-3,1
202212100,8,-4
202212101,1,-1
202212102,-3,1
202212110,8,-2
202212111,-2,-1
202212112,-3,1
202212120,8,-2
202212121,1,-1
202212122,-3,1
202212200,-3,1
202212201,-3,1
202212202,-3,1
202212210,-3,1
202212211,-3,1
202212212,-3,1
202212220,-3,1
202212221,-3,1
202212222,-3,1
202220000,8,-16
202220001,6,-9
202220002,-3,1
202220010,8,-4
202220011,6,-3
202220012,-3,1
202220020,8,-4
202220021,6,-3
202220022,-3,1
202220100,8,-9
202220101,5,-4
202220102,-3,1
202220110,8,-3
202220111,-2,-1
202220112,-3,1
202220120,8,-3
202220121,5,-2
202220122,-3,1
202220200,-3,1
202220201,-3,1
202220202,-3,1
202220210,-3,1
202220211,-3,1
202220212,-3,1
202220220,-3,1
202220221,-3,1
202220222,-3,1
202221000,8,-9
202221001,6,-4
202221002,-3,1
202221010,8,-3
202221011,6,-2
202221012,-3,1
202221020,8,-3
202221021,6,-2
202221022,-3,1
202221100,8,-4
202221101,1,-1
202221102,-3,1
202221110,8,-2
202221111,-2,-1
202221112,-3,1
202221120,8,-2
202221121,1,-1
202221122,-3,1
202221200,-3,1
202221201,-3,1
202221202,-3,1
202221210,-3,1
202221211,-3,1
202221212,-3,1
202221220,-3,1
202221221,-3,1
202221222,-3,1
202222000,-3,1
202222001,-3,1
202222002,-3,1
202222010,-3,1
202222011,-3,1
202222012,-3,1
202222020,-3,1
202222021,-3,1
202222022,-3,1
202222100,-3,1
202222101,-3,1
202222102,-3,1
202222110,-3,1
202222111,-2,-1
202222112,-3,1
202222120,-3,1
202222121,-3,1
202222122,-3,1
202222200,-3,1
202222201,-3,1
202222202,-3,1
202222210,-3,1
202222211,-3,1
202222212,-3,1
202222220,-3,1
202222221,-3,1
202222222,-3,1
210000000,3,-2804
210000001,6,-400
210000002,4,-329
210000010,4,-421
210000011,-1,-64
210000012,4,-57
210000020,6,-384
210000021,3,-54
210000022,6,-50
210000100,7,-464
210000101,-1,-52
210000102,4,-67
210000110,-1,-74
210000111,-2,-1
210000112,4,-16
210000120,4,-66
210000121,2,-8
210000122,4,-15
210000200,3,-297
210000201,3,-55
210000202,7,-27
210000210,3,-61
210000211,3,-13
210000212,4,-12
210000220,8,-50
210000221,3,-11
210000222,-3,1
210001000,4,-504
210001001,-1,-72
210001002,4,-61
210001010,4,-90
210001011,-1,-15
210001012,4,-16
210001020,3,-78
210001021,2,-13
210001022,6,-10
210001100,4,-90
210001101,-1,-18
210001102,4,-19
210001110,-1,-18
210001111,-2,-1
210001112,4,-5
210001120,4,-16
210001121,2,-2
210001122,4,-3
210001200,3,-67
210001201,3,-17
210001202,7,-9
210001210,3,-17
210001211,3,-5
210001212,4,-4
210001220,8,-14
210001221,3,-5
210001222,-3,1
210002000,4,-400
210002001,6,-60
210002002,4,-44
210002010,4,-80
210002011,-1,-14
210002012,4,-12
210002020,8,-90
210002021,6,-8
210002022,6,-9
210002100,2,-78
210002101,7,-13
210002102,4,-14
210002110,-1,-18
210002111,-2,-1
210002112,4,-4
210002120,2,-16
210002121,2,-2
210002122,4,-4
210002200,3,-61
210002201,3,-11
210002202,7,-4
210002210,3,-17
210002211,3,-5
210002212,4,-3
210002220,8,-14
210002221,3,-5
210002222,-3,1
210010000,7,-365
210010001,-1,-60
210010002,7,-74
210010010,-2,-1
210010011,-2,-1
210010012,-2,-1
210010020,3,-72
210010021,3,-12
210010022,6,-15
210010100,-1,-56
210010101,-1,-18
210010102,-1,-18
210010110,-2,-1
210010111,-2,-1
210010112,-2,-1
210010120,2,-13
210010121,2,-2
210010122,2,-4
210010200,3,-55
210010201,3,-13
210010202,7,-12
210010210,-2,-1
210010211,-2,-1
210010212,-2,-1
210010220,8,-10
210010221,3,-3
210010222,-3,1
210011000,-1,-64
210011001,-1,-15
210011002,-1,-18
210011010,-2,-1
210011011,-2,-1
210011012,-2,-1
210011020,3,-17
210011021,-1,-4
210011022,6,-3
210011100,-1,-15
210011101,-1,-6
210011102,-1,-6
210011110,-2,-1
210011111,-2,-1
210011112,-2,-1
210011120,-1,-4
210011121,-1,-2
210011122,-1,-2
210011200,3,-14
210011201,3,-5
210011202,7,-4
210011210,-2,-1
210011211,-2,-1
210011212,-2,-1
210011220,8,-4
210011221,3,-2
210011222,-3,1
210012000,-1,-68
210012001,7,-13
210012002,2,-17
210012010,-2,-1
210012011,-2,-1
210012012,-2,-1
210012020,2,-16
210012021,2,-2
210012022,6,-4
210012100,-1,-14
210012101,-1,-4
210012102,2,-5
210012110,-2,-1
210012111,-2,-1
210012112,-2,-1
210012120,2,-4
210012121,2,-1
210012122,2,-2
210012200,3,-13
210012201,3,-3
210012202,7,-3
210012210,-2,-1
210012211,-2,-1
210012212,-2,-1
210012220,8,-4
210012221,3,-1
210012222,-3,1
210020000,8,-273
210020001,2,-66
210020002,-3,1
210020010,8,-67
210020011,6,-17
210020012,-3,1
210020020,8,-67
210020021,2,-12
210020022,-3,1
210020100,8,-55
210020101,7,-13
210020102,-3,1
210020110,8,-16
210020111,-2,-1
210020112,-3,1
210020120,8,-11
210020121,2,-2
210020122,-3,1
210020200,8,-33
210020201,3,-10
210020202,-3,1
210020210,8,-9
210020211,3,-4
210020212,-3,1
210020220,8,-9
210020221,3,-4
210020222,-3,1
210021000,8,-61
210021001,2,-17
210021002,-3,1
210021010,8,-19
210021011,-1,-6
210021012,-3,1
210021020,8,-15
210021021,2,-4
210021022,-3,1
210021100,8,-15
210021101,-1,-4
210021102,-3,1
210021110,8,-5
210021111,-2,-1
210021112,-3,1
210021120,8,-3
210021121,2,-1
210021122,-3,1
210021200,8,-9
210021201,3,-4
210021202,-3,1
210021210,8,-3
210021211,3,-2
210021212,-3,1
210021220,8,-3
210021221,3,-2
210021222,-3,1
210022000,8,-50
210022001,3,-11
210022002,-3,1
210022010,8,-14
210022011,3,-5
210022012,-3,1
210022020,8,-14
210022021,3,-5
210022022,-3,1
210022100,8,-10
210022101,3,-3
210022102,-3,1
210022110,8,-4
210022111,-2,-1
210022112,-3,1
210022120,8,-4
210022121,3,-1
210022122,-3,1
210022200,8,-9
210022201,3,-4
210022202,-3,1
210022210,8,-3
210022211,3,-2
210022212,-3,1
210022220,8,-3
210022221,3,-2
210022222,-3,1
210100000,7,-452
210100001,-1,-60
210100002,4,-73
210100010,4,-82
210100011,-1,-18
210100012,4,-16
210100020,4,-72
210100021,5,-8
210100022,6,-14
210100100,4,-78
210100101,-1,-21
210100102,4,-19
210100110,-1,-18
210100111,-2,-1
210100112,4,-5
210100120,4,-12
210100121,2,0
210100122,4,-5
210100200,7,-78
210100201,4,-16
210100202,7,-14
210100210,4,-17
210100211,4,-4
210100212,4,-5
210100220,8,-11
210100221,5,-2
210100222,-3,1
210101000,4,-82
210101001,-1,-18
210101002,4,-16
210101010,4,-21
210101011,-1,-6
210101012,4,-5
210101020,4,-17
210101021,-1,-4
210101022,6,-4
210101100,4,-21
210101101,-1,-6
210101102,4,-5
210101110,-1,-6
210101111,-2,-1
210101112,4,-2
210101120,4,-4
210101121,-1,-2
210101122,4,-2
210101200,4,-21
210101201,-1,-6
210101202,7,-4
210101210,4,-6
210101211,-1,-2
210101212,4,-2
210101220,8,-5
210101221,-1,-2
210101222,-3,1
210102000,2,-72
210102001,7,-8
210102002,4,-14
210102010,4,-17
210102011,-1,-4
210102012,4,-4
210102020,2,-12
210102021,2,0
210102022,6,-3
210102100,2,-16
210102101,7,-2
210102102,4,-4
210102110,-1,-6
210102111,-2,-1
210102112,4,-2
210102120,8,-4
210102121,2,0
210102122,4,-2
210102200,7,-16
210102201,7,-2
210102202,7,-3
210102210,4,-6
210102211,4,-1
210102212,4,-2
210102220,8,-5
210102221,2,0
210102222,-3,1
210110000,-1,-56
210110001,-1,-18
210110002,-1,-18
210110010,-2,-1
210110011,-2,-1
210110012,-2,-1
210110020,5,-13
210110021,5,-2
210110022,6,-5
210110100,-1,-15
210110101,-1,-6
210110102,-1,-6
210110110,-2,-1
210110111,-2,-1
210110112,-2,-1
210110120,-1,-4
210110121,-1,-2
210110122,-1,-2
210110200,-1,-14
210110201,-1,-4
210110202,7,-5
210110210,-2,-1
210110211,-2,-1
210110212,-2,-1
210110220,8,-3
210110221,5,-1
210110222,-3,1
210111000,-2,-1
210111001,-2,-1
210111002,-2,-1
210111010,-2,-1
210111011,-2,-1
210111012,-2,-1
210111020,-2,-1
210111021,-2,-1
210111022,-2,-1
210111100,-2,-1
210111101,-2,-1
210111102,-2,-1
210111110,-2,-1
210111111,-2,-1
210111112,-2,-1
210111120,-2,-1
210111121,-2,-1
210111122,-2,-1
210111200,-2,-1
210111201,-2,-1
210111202,-2,-1
210111210,-2,-1
210111211,-2,-1
210111212,-2,-1
210111220,-2,-1
210111221,-2,-1
210111222,-2,-1
210112000,7,-13
210112001,7,-2
210112002,2,-5
210112010,-2,-1
210112011,-2,-1
210112012,-2,-1
210112020,8,-4
210112021,2,0
210112022,6,-2
210112100,-1,-4
210112101,-1,-2
210112102,2,-2
210112110,-2,-1
210112111,-2,-1
210112112,-2,-1
210112120,2,-1
210112121,2,0
210112122,2,-1
210112200,7,-4
210112201,7,-1
210112202,7,-2
210112210,-2,-1
210112211,-2,-1
210112212,-2,-1
210112220,8,-1
210112221,2,0
210112222,-3,1
210120000,8,-55
210120001,2,-12
210120002,-3,1
210120010,8,-15
210120011,6,-4
210120012,-3,1
210120020,8,-11
210120021,5,-2
210120022,-3,1
210120100,8,-11
210120101,7,-2
210120102,-3,1
210120110,8,-5
210120111,-2,-1
210120112,-3,1
210120120,8,-3
210120121,2,0
210120122,-3,1
210120200,8,-10
210120201,2,-3
210120202,-3,1
210120210,8,-4
210120211,2,-1
210120212,-3,1
210120220,8,-4
210120221,2,-1
210120222,-3,1
210121000,8,-15
210121001,2,-4
210121002,-3,1
210121010,8,-5
210121011,-1,-2
210121012,-3,1
210121020,8,-5
210121021,2,-1
210121022,-3,1
210121100,8,-3
210121101,-1,-2
210121102,-3,1
210121110,8,-2
210121111,-2,-1
210121112,-3,1
210121120,8,-1
210121121,2,0
210121122,-3,1
210121200,8,-4
210121201,2,-2
210121202,-3,1
210121210,8,-2
210121211,2,-1
210121212,-3,1
210121220,8,-2
210121221,2,-1
210121222,-3,1
210122000,8,-11
210122001,7,-2
210122002,-3,1
210122010,8,-5
210122011,6,-1
210122012,-3,1
210122020,8,-5
210122021,2,0
210122022,-3,1
210122100,8,-3
210122101,7,-1
210122102,-3,1
210122110,8,-2
210122111,-2,-1
210122112,-3,1
210122120,8,-1
210122121,2,0
210122122,-3,1
210122200,8,-4
210122201,2,-1
210122202,-3,1
210122210,8,-2
210122211,2,-1
210122212,-3,1
210122220,8,-2
210122221,2,-1
210122222,-3,1
210200000,6,-301
210200001,6,-55
210200002,6,-50
210200010,6,-61
210200011,6,-14
210200012,6,-12
210200020,6,-73
210200021,6,-11
210200022,6,-14
210200100,4,-72
210200101,7,-17
210200102,4,-15
210200110,-1,-18
210200111,-2,-1
210200112,4,-5
210200120,4,-12
210200121,2,-2
210200122,4,-5
210200200,-3,1
210200201,-3,1
210200202,-3,1
210200210,-3,1
210200211,-3,1
210200212,-3,1
210200220,-3,1
210200221,-3,1
210200222,-3,1
210201000,6,-55
210201001,6,-13
210201002,6,-10
210201010,6,-17
210201011,6,-5
210201012,6,-4
210201020,6,-11
210201021,6,-3
210201022,6,-4
210201100,4,-20
210201101,-1,-4
210201102,4,-3
210201110,-1,-6
210201111,-2,-1
210201112,4,-2
210201120,2,-2
210201121,2,-1
210201122,4,-1
210201200,-3,1
210201201,-3,1
210201202,-3,1
210201210,-3,1
210201211,-3,1
210201212,-3,1
210201220,-3,1
210201221,-3,1
210201222,-3,1
210202000,6,-50
210202001,6,-10
210202002,6,-9
210202010,6,-12
210202011,6,-4
210202012,6,-3
210202020,6,-14
210202021,6,-4
210202022,6,-3
210202100,4,-15
210202101,4,-3
210202102,4,-4
210202110,4,-5
210202111,-2,-1
210202112,4,-2
210202120,4,-5
210202121,4,-1
210202122,4,-2
210202200,-3,1
210202201,-3,1
210202202,-3,1
210202210,-3,1
210202211,-3,1
210202212,-3,1
210202220,-3,1
210202221,-3,1
210202222,-3,1
210210000,6,-49
210210001,6,-13
210210002,6,-13
210210010,-2,-1
210210011,-2,-1
210210012,-2,-1
210210020,6,-11
210210021,6,-3
210210022,6,-5
210210100,-1,-14
210210101,-1,-4
210210102,-1,-4
210210110,-2,-1
210210111,-2,-1
210210112,-2,-1
210210120,2,-2
210210121,2,-1
210210122,2,-1
210210200,-3,1
210210201,-3,1
210210202,-3,1
210210210,-2,-1
210210211,-2,-1
210210212,-2,-1
210210220,-3,1
210210221,-3,1
210210222,-3,1
210211000,6,-13
210211001,6,-3
210211002,6,-3
210211010,-2,-1
210211011,-2,-1
210211012,-2,-1
210211020,6,-3
210211021,6,-1
210211022,6,-1
210211100,-1,-4
210211101,-1,-2
210211102,-1,-2
210211110,-2,-1
210211111,-2,-1
210211112,-2,-1
210211120,2,-1
210211121,2,0
210211122,2,0
210211200,-3,1
210211201,-3,1
210211202,-3,1
210211210,-2,-1
210211211,-2,-1
210211212,-2,-1
210211220,-3,1
210211221,-3,1
210211222,-3,1
210212000,6,-13
210212001,6,-3
210212002,6,-4
210212010,-2,-1
210212011,-2,-1
210212012,-2,-1
210212020,6,-5
210212021,6,-1
210212022,6,-2
210212100,-1,-4
210212101,-1,-2
210212102,2,-2
210212110,-2,-1
210212111,-2,-1
210212112,-2,-1
210212120,2,-1
210212121,2,0
210212122,2,-1
210212200,-3,1
210212201,-3,1
210212202,-3,1
210212210,-2,-1
210212211,-2,-1
210212212,-2,-1
210212220,-3,1
210212221,-3,1
210212222,-3,1
210220000,8,-33
210220001,6,-10
210220002,-3,1
210220010,8,-9
210220011,6,-4
210220012,-3,1
210220020,8,-9
210220021,6,-4
210220022,-3,1
210220100,8,-10
210220101,5,-3
210220102,-3,1
210220110,8,-4
210220111,-2,-1
210220112,-3,1
210220120,8,-4
210220121,5,-1
210220122,-3,1
210220200,-3,1
210220201,-3,1
210220202,-3,1
210220210,-3,1
210220211,-3,1
210220212,-3,1
210220220,-3,1
210220221,-3,1
210220222,-3,1
210221000,8,-10
210221001,6,-3
210221002,-3,1
210221010,8,-4
210221011,6,-2
210221012,-3,1
210221020,8,-4
210221021,6,-1
210221022,-3,1
210221100,8,-3
210221101,-1,-2
210221102,-3,1
210221110,8,-2
210221111,-2,-1
210221112,-3,1
210221120,8,-1
210221121,2,0
210221122,-3,1
210221200,-3,1
210221201,-3,1
210221202,-3,1
210221210,-3,1
210221211,-3,1
210221212,-3,1
210221220,-3,1
210221221,-3,1
210221222,-3,1
210222000,-3,1
210222001,-3,1
210222002,-3,1
210222010,-3,1
210222011,-3,1
210222012,-3,1
210222020,-3,1
210222021,-3,1
210222022,-3,1
210222100,-3,1
210222101,-3,1
210222102,-3,1
210222110,-3,1
210222111,-2,-1
210222112,-3,1
210222120,-3,1
210222121,-3,1
210222122,-3,1
210222200,-3,1
210222201,-3,1
210222202,-3,1
210222210,-3,1
210222211,-3,1
210222212,-3,1
210222220,-3,1
210222221,-3,1
210222222,-3,1
211000000,6,-468
211000001,-1,-60
211000002,4,-73
211000010,4,-78
211000011,-1,-15
211000012,4,-16
211000020,8,-90
211000021,5,-13
211000022,6,-14
211000100,4,-82
211000101,-1,-15
211000102,4,-16
211000110,-1,-18
211000111,-2,-1
211000112,4,-5
211000120,4,-17
211000121,-1,-4
211000122,4,-5
211000200,3,-61
211000201,3,-9
211000202,7,-9
211000210,3,-13
211000211,3,-3
211000212,4,-4
211000220,8,-10
211000221,3,-3
211000222,-3,1
211001000,8,-90
211001001,-2,-1
211001002,4,-19
211001010,-1,-18
211001011,-2,-1
211001012,4,-5
211001020,8,-21
211001021,-2,-1
211001022,6,-4
211001100,-1,-18
211001101,-2,-1
211001102,4,-5
211001110,-1,-6
211001111,-2,-1
211001112,4,-2
211001120,-1,-6
211001121,-2,-1
211001122,4,-2
211001200,3,-17
211001201,-2,-1
211001202,7,-3
211001210,3,-5
211001211,-2,-1
211001212,4,-2
211001220,8,-4
211001221,-2,-1
211001222,-3,1
211002000,6,-90
211002001,6,-12
211002002,4,-19
211002010,4,-17
211002011,-1,-4
211002012,4,-5
211002020,6,-20
211002021,3,-4
211002022,6,-4
211002100,4,-17
211002101,-1,-4
211002102,4,-5
211002110,-1,-6
211002111,-2,-1
211002112,4,-2
211002120,4,-6
211002121,4,-1
211002122,4,-2
211002200,3,-15
211002201,3,-3
211002202,7,-3
211002210,3,-5
211002211,3,-1
211002212,4,-2
211002220,8,-4
211002221,3,-1
211002222,-3,1
211010000,-1,-64
211010001,-1,-15
211010002,-1,-18
211010010,-2,-1
211010011,-2,-1
211010012,-2,-1
211010020,6,-17
211010021,-1,-4
211010022,6,-5
211010100,-2,-1
211010101,-2,-1
211010102,-2,-1
211010110,-2,-1
211010111,-2,-1
211010112,-2,-1
211010120,-2,-1
211010121,-2,-1
211010122,-2,-1
211010200,3,-13
211010201,3,-3
211010202,7,-4
211010210,-2,-1
211010211,-2,-1
211010212,-2,-1
211010220,8,-4
211010221,3,-1
211010222,-3,1
211011000,-1,-12
211011001,-2,-1
211011002,-1,-6
211011010,-2,-1
211011011,-2,-1
211011012,-2,-1
211011020,-1,-6
211011021,-2,-1
211011022,6,-2
211011100,-2,-1
211011101,-2,-1
211011102,-2,-1
211011110,-2,-1
211011111,-2,-1
211011112,-2,-1
211011120,-2,-1
211011121,-2,-1
211011122,-2,-1
211011200,3,-5
211011201,-2,-1
211011202,7,-2
211011210,-2,-1
211011211,-2,-1
211011212,-2,-1
211011220,8,-2
211011221,-2,-1
211011222,-3,1
211012000,-1,-14
211012001,-1,-4
211012002,-1,-6
211012010,-2,-1
211012011,-2,-1
211012012,-2,-1
211012020,6,-6
211012021,6,-1
211012022,6,-2
211012100,-2,-1
211012101,-2,-1
